id,host_id,latitude,longitude,price,minimum_nights,calculated_host_listings_count,accommodates,bedrooms,bathrooms,beds,security_deposit,cleaning_fee,extra_people,maximum_nights,availability_30,amenities_number,neighbourhood_Bijlmer-Centrum,neighbourhood_Bijlmer-Oost,neighbourhood_Bos en Lommer,neighbourhood_Buitenveldert - Zuidas,neighbourhood_Centrum-Oost,neighbourhood_Centrum-West,neighbourhood_De Aker - Nieuw Sloten,neighbourhood_De Baarsjes - Oud-West,neighbourhood_De Pijp - Rivierenbuurt,neighbourhood_Gaasperdam - Driemond,neighbourhood_Geuzenveld - Slotermeer,neighbourhood_IJburg - Zeeburgereiland,neighbourhood_Noord-Oost,neighbourhood_Noord-West,neighbourhood_Oostelijk Havengebied - Indische Buurt,neighbourhood_Osdorp,neighbourhood_Oud-Noord,neighbourhood_Oud-Oost,neighbourhood_Slotervaart,neighbourhood_Watergraafsmeer,neighbourhood_Westerpark,neighbourhood_Zuid,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_House,property_type_Other,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_60
22299563,12394599,52.35599349936136,4.896275658365501,110,2,1,2,1.0,1.0,1.0,0.0,30.0,0.0,1124,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22300673,5914515,52.376208867217684,4.882567266078838,80,1,2,2,1.0,1.0,1.0,0.0,20.0,25.0,28,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22301330,58961502,52.36718587176567,4.8498371534974245,125,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,6,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22301651,163018465,52.3649322203973,4.883328979231537,108,1,3,4,1.0,1.5,2.0,300.0,50.0,40.0,1125,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22301779,163021323,52.37902959866946,4.881855951815837,140,4,1,2,0.0,1.0,1.0,200.0,40.0,0.0,20,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22301898,15111434,52.361940632537404,4.945755824521413,249,1,1,2,1.0,1.0,1.0,500.0,20.0,0.0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22302072,5653126,52.35494289321957,4.9157309322046645,90,3,1,3,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22302445,49787717,52.362952335695525,4.9408503973212525,99,2,2,2,1.0,1.0,1.0,0.0,0.0,0.0,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22303547,5989544,52.36421296324517,4.8672242966696615,123,4,1,2,1.0,1.0,1.0,0.0,46.0,0.0,1125,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22304444,22597816,52.296324547056706,4.975455642525817,42,1,1,3,1.0,1.0,1.0,0.0,15.0,0.0,31,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22305089,9068179,52.351702179271356,4.879321022280945,190,2,1,2,1.0,1.0,1.0,300.0,50.0,0.0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
22305196,37430858,52.373159372607795,4.944334698971509,115,3,1,2,1.0,1.0,1.0,0.0,15.0,0.0,10,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
22305387,3758476,52.390320198376635,4.9093991251000615,140,5,1,2,2.0,1.0,3.0,250.0,50.0,0.0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22306172,18229114,52.351881361207255,5.0096211986881904,100,3,1,2,1.0,1.0,1.0,0.0,35.0,0.0,8,22,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22307715,54599259,52.3661752005595,4.9126995937529525,300,2,1,4,2.0,1.0,4.0,0.0,50.0,0.0,7,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22312731,1217378,52.34978323952915,4.9134265060991575,199,2,1,4,2.0,1.0,2.0,200.0,55.0,30.0,1125,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22314715,12288011,52.4151579377151,4.8918748501687,90,10,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
22316089,163149124,52.35825767725031,4.916827987031146,50,2,1,2,1.0,1.0,1.0,0.0,0.0,13.0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22316773,15069173,52.353027419023725,4.942541541760425,59,1,1,2,1.0,1.0,1.0,0.0,18.0,0.0,1125,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
22317819,1464510,52.383837325702046,4.872656585565755,185,2,105,4,2.0,1.0,2.0,100.0,50.0,10.0,365,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
22318747,163169644,52.3728552524546,4.859839406089923,125,3,1,2,2.0,1.0,2.0,0.0,32.0,25.0,20,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22321357,9755674,52.387268468962155,4.881080669136022,80,3,1,2,1.0,1.0,1.0,0.0,0.0,0.0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
22322268,163192315,52.37284452297607,4.846926278730306,70,3,1,2,1.0,1.0,1.0,0.0,15.0,0.0,1125,12,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22322841,45792695,52.37546077859511,4.858373511684948,140,2,1,2,1.0,1.0,1.0,0.0,20.0,0.0,1125,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22323582,58552963,52.36801634957616,4.870616647771809,75,2,1,2,1.0,1.5,2.0,0.0,0.0,0.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22325538,88726135,52.36970382321128,4.91475396459731,150,1,1,2,1.0,1.0,1.0,0.0,30.0,0.0,60,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22331689,7046392,52.37998930474473,4.846466153489055,95,3,1,2,1.0,1.0,1.0,500.0,25.0,0.0,10,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22331925,116803905,52.35476546044036,4.8911217283024415,140,3,1,2,1.0,1.0,1.0,300.0,59.0,0.0,1124,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22332602,158957333,52.35219258805194,4.911615270375054,150,2,1,3,2.0,1.0,3.0,0.0,10.0,10.0,90,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22333506,163285869,52.39375784787971,4.926611858112076,120,3,1,4,2.0,1.0,2.0,250.0,60.0,0.0,1125,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22333800,18311442,52.371481508203146,4.85341832186631,125,1,1,2,1.0,1.0,1.0,0.0,24.0,0.0,1125,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22334070,30910078,52.38467873337372,4.856589628210082,129,5,1,2,1.0,1.0,1.0,0.0,0.0,0.0,30,7,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22334179,163290761,52.39689263648098,4.931652997012268,99,4,1,2,1.0,1.0,1.0,150.0,10.0,0.0,1125,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22334271,13145462,52.374341251366644,4.873140276147372,107,2,1,4,2.0,1.0,2.0,100.0,50.0,10.0,365,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
22335146,23786646,52.303772229867754,5.010758596774807,60,1,2,3,1.0,0.5,2.0,0.0,20.0,35.0,7,25,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
22340003,10428880,52.37875435650831,4.875579876535623,199,2,2,2,1.0,2.0,2.0,0.0,0.0,0.0,1125,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
22341047,29008712,52.36570162687196,4.832552953468552,80,1,2,1,1.0,1.0,1.0,85.0,10.0,10.0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
22341910,37460636,52.36750585026924,4.850247447817868,105,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,31,11,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22346916,163018465,52.36375943211269,4.8796701983398,200,1,3,4,2.0,1.5,2.0,250.0,50.0,40.0,1125,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22347011,163402243,52.376043320198974,4.88780286078534,165,1,1,3,1.0,1.0,1.0,250.0,50.0,70.0,21,5,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22347255,1464510,52.374528223288564,4.893507380376094,96,2,105,2,1.0,1.0,1.0,100.0,45.0,13.0,365,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22347348,28739229,52.379105589622895,4.8696948090236845,80,1,2,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
22349947,99535297,52.357415464691975,4.858784473813108,125,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,2,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22355192,163464871,52.3922168960511,4.9289845572950135,55,5,1,2,0.0,1.0,1.0,0.0,0.0,0.0,1125,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
22355507,106030760,52.305137430846,5.018401448887884,85,2,1,3,1.0,1.0,2.0,0.0,0.0,25.0,14,26,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22356074,5113662,52.373286569774685,4.858441191149637,148,4,5,3,0.0,1.0,2.0,480.0,0.0,35.0,1125,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22357402,21545558,52.38176265183157,4.8823775746483085,80,1,1,3,1.0,1.0,1.0,90.0,30.0,20.0,1125,15,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22357649,12174223,52.364386647658755,4.873480840311848,75,1,1,2,1.0,1.0,1.0,0.0,20.0,0.0,1125,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22357688,22725996,52.33211367356806,4.879751107067044,99,1,1,3,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22357794,163485071,52.363640215457686,4.9356675559733825,99,3,1,4,2.0,1.5,4.0,250.0,50.0,0.0,1125,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22363462,7270724,52.37775696193183,4.820202420420047,100,1,3,2,1.0,1.0,1.0,0.0,30.0,0.0,1125,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
22364192,72876225,52.3735668719173,4.896920413191789,530,1,1,4,3.0,3.0,4.0,250.0,0.0,0.0,5,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22364332,33055708,52.39033875976404,4.955995391998103,60,2,1,2,1.0,1.5,1.0,0.0,0.0,0.0,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
22365877,3596646,52.37287741189496,4.852588500165606,179,5,1,4,1.0,1.0,4.0,250.0,65.0,20.0,5,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22366172,73827766,52.297974290165826,4.986352631556863,50,5,1,3,1.0,1.0,2.0,0.0,15.0,0.0,10,5,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22366682,163550938,52.380409559438256,4.886694152835355,150,3,1,4,2.0,1.0,2.0,400.0,80.0,0.0,1125,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22366904,6505750,52.36007811188938,4.891816962412516,100,3,1,2,1.0,1.0,1.0,200.0,0.0,0.0,60,25,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22367852,163558656,52.37342754574221,4.877161850215536,95,3,2,2,1.0,1.0,1.0,300.0,49.0,0.0,1124,29,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22368274,117804341,52.36646697079479,4.852011123897435,100,3,2,4,2.0,1.0,2.0,250.0,25.0,30.0,1125,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22372813,163592969,52.412216653238275,4.915785686519668,100,1,1,3,1.0,1.0,2.0,0.0,0.0,0.0,1125,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22373940,20232138,52.359297539324636,4.855290848892115,130,6,1,2,1.0,1.0,1.0,200.0,40.0,0.0,1125,13,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22374354,27939180,52.372017667695864,4.89813890740571,130,4,1,2,1.0,1.0,1.0,200.0,0.0,0.0,1125,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22375423,48657554,52.3494682804746,5.006396882150168,105,5,1,2,1.0,1.0,2.0,0.0,0.0,0.0,15,6,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22375432,4365253,52.36704358040968,4.8669648801742085,150,1,1,2,1.0,1.0,1.0,200.0,35.0,0.0,1125,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22375858,75794538,52.38011997572018,5.000961802218928,125,2,1,4,2.0,1.0,4.0,0.0,25.0,25.0,1125,17,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
22375865,163615046,52.37758569554379,4.8951758529254885,400,2,1,4,2.0,1.0,3.0,0.0,0.0,0.0,1125,16,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22376323,26192626,52.40554937757041,4.912487524160398,109,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22379128,3093794,52.37167420444929,4.910143667661045,110,90,1,2,1.0,1.0,1.0,0.0,0.0,0.0,90,27,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22380083,163659162,52.37402709047335,4.935454164000124,195,3,1,3,2.0,1.0,2.0,0.0,0.0,0.0,1125,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22382063,8026232,52.29603861057339,4.973102061884432,99,1,1,4,1.0,1.0,4.0,0.0,0.0,25.0,31,17,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22382331,32567244,52.372844225883284,4.888123554285119,150,2,1,2,0.0,1.0,1.0,0.0,35.0,0.0,7,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22382950,669178,52.352762497867396,4.875323086212164,149,2,17,4,2.0,2.0,2.0,100.0,60.0,0.0,1125,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
22382973,104655724,52.3573266266556,4.907180134519511,150,2,1,2,1.0,1.0,1.0,200.0,30.0,0.0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22383098,163578938,52.378186496826494,4.878274834619389,75,7,4,4,2.0,1.0,3.0,250.0,50.0,10.0,365,15,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22383138,517215,52.360833380404564,4.860841462649566,150,2,30,2,1.0,1.0,1.0,0.0,45.0,0.0,1125,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22383562,163578938,52.37630125602782,4.878199177695395,63,7,4,4,2.0,1.0,3.0,250.0,50.0,10.0,365,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
22383593,163687650,52.392903863644,4.9448113588763025,150,3,1,4,2.0,1.0,3.0,250.0,0.0,0.0,1125,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22383767,163578938,52.37631624971731,4.878892040233874,70,7,4,4,2.0,1.0,3.0,250.0,50.0,10.0,365,30,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22383798,163689834,52.37438583559813,4.897691256444801,129,2,2,2,0.0,1.0,1.0,250.0,30.0,0.0,1124,9,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22383842,163578938,52.378255140900784,4.878867365900695,71,7,4,4,2.0,1.0,3.0,250.0,50.0,10.0,365,26,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22384042,65859990,52.37796731493193,4.860840436924532,73,2,208,2,1.0,1.0,1.0,100.0,45.0,10.0,365,5,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22387675,11969034,52.36279797835878,4.905004193861523,120,4,24,4,1.0,1.0,1.0,180.0,40.0,18.0,1125,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22387753,153866558,52.35048973872226,4.829142663944396,30,1,1,2,1.0,1.0,1.0,0.0,20.0,5.0,1125,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
22389584,17836891,52.376664542638146,4.895703778830861,250,3,1,4,2.0,1.0,2.0,0.0,25.0,0.0,1125,13,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22393946,163783193,52.37371335609864,4.838935789933736,90,4,1,2,0.0,1.0,1.0,250.0,15.0,15.0,15,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22394652,23333689,52.37380118763853,4.872601530102462,210,2,1,4,2.0,1.0,2.0,100.0,40.0,60.0,20,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
22394713,163689834,52.37551906473085,4.899151661234,125,3,2,2,0.0,1.0,1.0,250.0,30.0,0.0,1124,12,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22394715,163789665,52.36561488991761,4.887285113396583,200,1,1,4,2.0,1.0,2.0,0.0,55.0,0.0,1125,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22395496,4862578,52.3844481043289,4.87251211404912,80,10,1,2,1.0,1.0,1.0,0.0,0.0,0.0,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
22396098,18083727,52.38826382707966,4.879278535879712,80,3,1,1,1.0,1.0,1.0,0.0,20.0,20.0,1125,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
22396851,105894286,52.38058615472861,4.857264814481304,85,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22399539,24232995,52.37140344931932,4.858686094027385,80,4,1,2,1.0,1.0,1.0,0.0,15.0,0.0,1125,6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22404638,163712442,52.34847180747633,5.008019790743205,85,2,1,2,0.0,1.0,1.0,0.0,20.0,0.0,1125,11,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
22404676,6952292,52.35078673031245,4.8373415575653205,48,2,1,4,2.0,1.0,2.0,0.0,0.0,0.0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
22404951,45800917,52.31697587537629,4.958240376315156,70,3,1,4,1.0,1.5,1.0,0.0,0.0,0.0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
22405550,108600145,52.3917790149364,4.889040482095735,150,2,1,2,1.0,1.0,1.0,500.0,40.0,0.0,1125,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
22405862,7289811,52.39773940657078,4.906233367584885,200,4,1,4,4.0,2.0,4.0,200.0,40.0,60.0,28,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
22406555,33639616,52.36877749294869,4.9216151687068805,110,3,1,2,1.0,1.0,1.0,100.0,20.0,0.0,1125,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22406878,157126727,52.401456338515494,4.897058534594991,150,2,1,4,4.0,1.0,4.0,0.0,50.0,25.0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
22407094,5779706,52.37977140912158,4.851020800251044,175,2,1,2,1.0,1.0,1.0,100.0,45.0,10.0,365,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
22408409,47972105,52.364885700646774,4.938740217276681,45,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22408613,68828186,52.36347481110756,4.935118879865345,85,2,1,2,1.0,1.0,1.0,0.0,0.0,0.0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
22409108,164034796,52.325348527310545,4.85879774772859,35,1,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1125,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22409274,13850888,52.38409338363062,4.873750324667715,150,2,1,2,1.0,1.0,2.0,0.0,0.0,0.0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
22409290,133726640,52.351394517010185,4.855088542182685,100,2,1,2,1.0,1.0,1.0,0.0,39.0,0.0,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
